,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2039,East Gordon,-33.7553899,151.15180990000002,Body Shape,-33.75269846825012,151.14770156884575,Gym
2040,East Hills,-33.960853,150.9879189,East Hills Station,-33.96174735482311,150.98486065864563,Train Station
2041,East Hills,-33.960853,150.9879189,Platform 3,-33.96185324823626,150.98469972610474,Platform
2042,East Hills,-33.960853,150.9879189,Platform 1 & 2,-33.96185324823626,150.98469972610474,Platform
2043,East Hills,-33.960853,150.9879189,Smith Park,-33.95866748956749,150.99079370498657,Park
2044,East Killara,-33.7554823,151.1811998,Allan Small Park,-33.753924847527614,151.18233152847802,Park
2045,East Killara,-33.7554823,151.1811998,Balmain Yoga School,-33.759691119033675,151.1813015102165,Yoga Studio
2046,East Lindfield,-33.7681132,151.1883362,East Lindfield IGA Plus Liquor,-33.76776,151.18713,Grocery Store
2047,East Lindfield,-33.7681132,151.1883362,East Lindfield Shops,-33.76714016873755,151.1868500305514,Shopping Plaza
2048,East Lindfield,-33.7681132,151.1883362,Deli In The Park,-33.767237378116654,151.18750896803658,Café
2049,East Lindfield,-33.7681132,151.1883362,Twin Creeks track,-33.76861426731972,151.19320688270807,Trail
2050,East Ryde,-33.809701700000005,151.1353884,Heatley Reserve,-33.80981415689698,151.132253408432,Playground
2051,East Ryde,-33.809701700000005,151.1353884,East Ryde Shopping Centre,-33.810171,151.132189,Shopping Mall
2052,East Ryde,-33.809701700000005,151.1353884,L'impasto,-33.8097,151.13206,Pizza Place
2053,East Ryde,-33.809701700000005,151.1353884,Solo Health Club,-33.80995233112749,151.13204956054688,Gym / Fitness Center
2054,Eastern Creek,-33.6750568,150.8533885,Ezicut Pty Ltd,-33.6743935,150.85714170000006,Furniture / Home Store
2055,Eastern Creek,-33.6750568,150.8533885,Western Sydney Race Centre,-33.67419673016531,150.85765059423917,Hobby Shop
2056,Eastgardens,-33.9447657,151.22509209999998,Coco Cafe,-33.94505958325192,151.2255900962661,Café
2057,Eastgardens,-33.9447657,151.22509209999998,Bondi Pizza,-33.94481,151.22426,Pizza Place
2058,Eastgardens,-33.9447657,151.22509209999998,Ninetytwo Espresso,-33.94466607909503,151.2235352230557,Coffee Shop
2059,Eastgardens,-33.9447657,151.22509209999998,Woolworths,-33.9448056954295,151.22496946064646,Supermarket
2060,Eastgardens,-33.9447657,151.22509209999998,Starbucks,-33.944884,151.224205,Coffee Shop
2061,Eastgardens,-33.9447657,151.22509209999998,Coles,-33.944716937348254,151.22361649388623,Supermarket
2062,Eastgardens,-33.9447657,151.22509209999998,Sushi07,-33.94520137980689,151.2262890222724,Sushi Restaurant
2063,Eastgardens,-33.9447657,151.22509209999998,Chocolateria San Churro,-33.94479401321747,151.22263383768734,Dessert Shop
2064,Eastgardens,-33.9447657,151.22509209999998,Westfield Eastgardens,-33.94491400365535,151.2242379059142,Shopping Mall
2065,Eastgardens,-33.9447657,151.22509209999998,Kmart,-33.944808518179045,151.22460329703748,Department Store
2066,Eastgardens,-33.9447657,151.22509209999998,Ribs & Burgers,-33.94469279315819,151.22265912152784,Burger Joint
2067,Eastgardens,-33.9447657,151.22509209999998,JB Hi-Fi,-33.944768507451734,151.22355721565273,Electronics Store
2068,Eastgardens,-33.9447657,151.22509209999998,Cafe Doma,-33.94505808704326,151.22580256654044,Café
2069,Eastgardens,-33.9447657,151.22509209999998,Boost Juice,-33.94470385018151,151.22348934460842,Juice Bar
2070,Eastgardens,-33.9447657,151.22509209999998,HOYTS,-33.944796015041895,151.2234566131317,Multiplex
2071,Eastgardens,-33.9447657,151.22509209999998,Subway,-33.94472589583554,151.22352637822902,Sandwich Place
2072,Eastgardens,-33.9447657,151.22509209999998,Big W,-33.944676544633424,151.22352196679384,Department Store
2073,Eastgardens,-33.9447657,151.22509209999998,Myer,-33.94482929582707,151.22582942880382,Department Store
2074,Eastgardens,-33.9447657,151.22509209999998,Oporto,-33.944884,151.223456,Fast Food Restaurant
2075,Eastgardens,-33.9447657,151.22509209999998,The Coffee Club,-33.94474987728761,151.22354609015244,Coffee Shop
2076,Eastgardens,-33.9447657,151.22509209999998,Food Court,-33.94470990760607,151.2234146866317,Food Court
2077,Eastgardens,-33.9447657,151.22509209999998,Lang Suan,-33.94478971862852,151.22270344962482,Thai Restaurant
2078,Eastgardens,-33.9447657,151.22509209999998,Target,-33.94488798732571,151.22452026970694,Big Box Store
2079,Eastgardens,-33.9447657,151.22509209999998,Noodle & Dumpling Canteen,-33.944754709522826,151.22314500070286,Dumpling Restaurant
2080,Eastgardens,-33.9447657,151.22509209999998,KFC,-33.944642755958476,151.2233623392307,Fast Food Restaurant
2081,Eastgardens,-33.9447657,151.22509209999998,Mr Espresso,-33.94481,151.22426,Coffee Shop
2082,Eastgardens,-33.9447657,151.22509209999998,Sedap Malaysian Kopitiam,-33.94439208361858,151.2227776953216,Malay Restaurant
2083,Eastgardens,-33.9447657,151.22509209999998,Specsavers,-33.94416765241834,151.226685585508,Optical Shop
2084,Eastgardens,-33.9447657,151.22509209999998,Vodafone,-33.9448893448955,151.2246591318069,Mobile Phone Shop
2085,Eastgardens,-33.9447657,151.22509209999998,Michel's Patisserie,-33.94469,151.223659,Coffee Shop
2086,Eastgardens,-33.9447657,151.22509209999998,Tongli Supermarket,-33.94299058573087,151.22353776264686,Supermarket
2087,Eastgardens,-33.9447657,151.22509209999998,ABC Shop,-33.942363,151.223545,Gift Shop
2088,Eastgardens,-33.9447657,151.22509209999998,ME Coffee Merchants,-33.941483,151.224594,Coffee Shop
2089,Eastlakes,-33.931073299999994,151.21136669999999,The Lakes Golf Club,-33.93342620605377,151.21205130051342,Golf Course
2090,Eastlakes,-33.931073299999994,151.21136669999999,Leftclick-it : Iphone Repairs,-33.928856,151.207139,Electronics Store
2091,Eastwood,-33.79,151.08444440000002,Hukuya Sushi Bar,-33.790295,151.08292,Sushi Restaurant
2092,Eastwood,-33.79,151.08444440000002,Le Bistro Dorine,-33.79083094655453,151.0845099369602,Bistro
2093,Eastwood,-33.79,151.08444440000002,Jean's Chilli Chicken,-33.7909756059777,151.0832452846191,Asian Restaurant
2094,Eastwood,-33.79,151.08444440000002,Sea Bay Handmade Noodle Restaurant,-33.791579766656184,151.08146534902718,Chinese Restaurant
2095,Eastwood,-33.79,151.08444440000002,Dan Murphy's,-33.79011950479834,151.08614139225222,Liquor Store
2096,Eastwood,-33.79,151.08444440000002,Ginger & Shallots Chinese Cuisine,-33.79098661019066,151.08014684071287,Chinese Restaurant
2097,Eastwood,-33.79,151.08444440000002,Jonga Jip,-33.79054578399997,151.0828325987663,Korean Restaurant
2098,Eastwood,-33.79,151.08444440000002,Pishon Patisserie,-33.79097989994829,151.0839489216987,Bakery
2099,Eastwood,-33.79,151.08444440000002,YogurBerry,-33.79043193910485,151.08262678098913,Frozen Yogurt Shop
2100,Eastwood,-33.79,151.08444440000002,Sakae Yakiniku House,-33.790405209100236,151.08130113855844,Japanese Restaurant
2101,Eastwood,-33.79,151.08444440000002,Eastwood Hotel,-33.791046,151.08304,Pub
2102,Eastwood,-33.79,151.08444440000002,Sichuan Kitchen Restaurant,-33.790658499681534,151.08006707449402,Chinese Restaurant
2103,Eastwood,-33.79,151.08444440000002,BBQ One [阿一],-33.7919365953649,151.0799111933666,BBQ Joint
2104,Eastwood,-33.79,151.08444440000002,Sakae,-33.79140303197252,151.0818092907771,Japanese Restaurant
2105,Eastwood,-33.79,151.08444440000002,Daejangkum Eastwood,-33.7904,151.08522,Korean Restaurant
2106,Eastwood,-33.79,151.08444440000002,ChaTime (曰出茶太),-33.791660578489,151.08096179579368,Bubble Tea Shop
2107,Eastwood,-33.79,151.08444440000002,Caffe Bom,-33.790497295161856,151.08278439378864,Café
2108,Eastwood,-33.79,151.08444440000002,K & J Chinese Takeaway,-33.791047284176095,151.08036972735016,Chinese Restaurant
2109,Eastwood,-33.79,151.08444440000002,Spicy House Hot Pot Restaurant 渝味軒,-33.79183576333786,151.07954511081718,Chinese Restaurant
2110,Eastwood,-33.79,151.08444440000002,Landmark Hotel,-33.79069319101621,151.081808551432,Pub
2111,Eastwood,-33.79,151.08444440000002,Eastwood Station (Concourse),-33.7902490281073,151.08223380052485,Train Station
2112,Eastwood,-33.79,151.08444440000002,Woolworths,-33.792376614565924,151.08147348256034,Supermarket
2113,Eastwood,-33.79,151.08444440000002,Eastwood Village Square,-33.790298237866764,151.08236019898322,Plaza
2114,Eastwood,-33.79,151.08444440000002,Platforms 1 & 2,-33.79034823238604,151.08246345025438,Platform
2115,Eastwood,-33.79,151.08444440000002,Caffe Cherry Beans,-33.79073274701133,151.0845668087383,Café
2116,Eastwood,-33.79,151.08444440000002,Sea Garden Korean Restaurant,-33.79085,151.08259,Korean Restaurant
2117,Eastwood,-33.79,151.08444440000002,Incredible Chicken,-33.79154,151.08316,Korean Restaurant
2118,Eastwood,-33.79,151.08444440000002,Eastwood Peking Seafood Restaurant,-33.79169305827082,151.08014528323028,Chinese Restaurant
2119,Eastwood,-33.79,151.08444440000002,Tounoya Restaurant & Karaoke,-33.7916829532425,151.08009880380257,Japanese Restaurant
2120,Eastwood,-33.79,151.08444440000002,Beijing Duck Restaurant,-33.79123379442699,151.08178580312133,Chinese Restaurant
2121,Eastwood,-33.79,151.08444440000002,Provence Garden Cafe,-33.79104,151.08165,Café
2122,Eastwood,-33.79,151.08444440000002,Fusion 煮意,-33.79147206896163,151.0815364244485,Chinese Restaurant
2123,Eastwood,-33.79,151.08444440000002,Ton Yon Supermarket,-33.79207193171514,151.07968087278925,Grocery Store
2124,Eastwood,-33.79,151.08444440000002,Taste of Shanghai,-33.79195154814915,151.07977778945923,Chinese Restaurant
2125,Eastwood,-33.79,151.08444440000002,Miho Japanese Bakery,-33.79081726074219,151.08059692382812,Bakery
2126,Eastwood,-33.79,151.08444440000002,Eastwood Park,-33.788544278896865,151.0807280103482,Dog Run
2127,Eastwood,-33.79,151.08444440000002,Meet Fresh (鮮芋仙),-33.791717449168324,151.0799821092004,Dessert Shop
2128,Eastwood,-33.79,151.08444440000002,Breadtop [包店],-33.79131177473188,151.08032356767538,Bakery
2129,Edensor Park,-33.8802849,150.8762602,Domino's Pizza,-33.87643868900099,150.87694259972528,Pizza Place
2130,Edensor Park,-33.8802849,150.8762602,Coles,-33.87630447412158,150.8767034737386,Supermarket
2131,Edensor Park,-33.8802849,150.8762602,Orchid House,-33.87644877623281,150.87734584422387,Thai Restaurant
2132,Edensor Park,-33.8802849,150.8762602,Edensor Park Plaza,-33.876362350947566,150.87668134334925,Shopping Mall
2133,Edensor Park,-33.8802849,150.8762602,Edensor Park Continental Deli,-33.87626,150.8768,Deli / Bodega
2134,Edgecliff,-33.879769200000005,151.2361116,St Honore Sourdough Bakery,-33.878668664297166,151.23538224905113,Bakery
2135,Edgecliff,-33.879769200000005,151.2361116,Flavour of India,-33.8781665,151.234603,Indian Restaurant
2136,Edgecliff,-33.879769200000005,151.2361116,Bei Amici,-33.87677,151.23372,Italian Restaurant
2137,Edgecliff,-33.879769200000005,151.2361116,Cafe Mia,-33.87922916561886,151.23653375695983,Café
2138,Edgecliff,-33.879769200000005,151.2361116,The Four In Hand Hotel,-33.883722695255976,151.2343297476227,Pub
2139,Edgecliff,-33.879769200000005,151.2361116,Aldi,-33.878953137959414,151.2356781053767,Supermarket
2140,Edgecliff,-33.879769200000005,151.2361116,Anytime Fitness,-33.87822613659093,151.2347073932725,Gym
2141,Edgecliff,-33.879769200000005,151.2361116,Four In Hand Dining Room,-33.883737,151.234249,Australian Restaurant
2142,Edgecliff,-33.879769200000005,151.2361116,Subway,-33.87865414575787,151.23515598649388,Sandwich Place
2143,Edgecliff,-33.879769200000005,151.2361116,French Press,-33.87746,151.23312,Café
2144,Edgecliff,-33.879769200000005,151.2361116,Trumper Park,-33.880834556934424,151.2330155737164,Park
2145,Edgecliff,-33.879769200000005,151.2361116,Edgecliff Station,-33.87918510403508,151.2362138602331,Train Station
2146,Edmondson Park,-33.9628336,150.8563294,Bus Stop - 217480,-33.959949,150.860325,Bus Stop
2147,Elanora Heights,-33.699461299999996,151.2750587,Yoga Fitness,-33.70332,151.27279,Yoga Studio
2148,Elanora Heights,-33.699461299999996,151.2750587,Elanora Heights Bakery,-33.70079229161746,151.28008282902374,Bakery
2149,Elanora Heights,-33.699461299999996,151.2750587,Zett,-33.69896163123459,151.28031629260445,Café
2150,Elizabeth Bay,-33.871690799999996,151.2282875,Beare Park,-33.87032459714491,151.22949219361536,Park
2151,Elizabeth Bay,-33.871690799999996,151.2282875,The Arthur McElhone Reserve,-33.870098776295286,151.22733372782284,Park
2152,Elizabeth Bay,-33.871690799999996,151.2282875,Cafe Two Ants,-33.87197668183328,151.2281901251053,Café
2153,Elizabeth Bay,-33.871690799999996,151.2282875,Coffee Tea & Me,-33.871142326929004,151.22523099014685,Café
2154,Elizabeth Bay,-33.871690799999996,151.2282875,Hayes Theatre,-33.87173267329792,151.22718383708377,Theater
2155,Elizabeth Bay,-33.871690799999996,151.2282875,The Apollo,-33.87106073380935,151.2252680657928,Greek Restaurant
2156,Elizabeth Bay,-33.871690799999996,151.2282875,Elizabeth Bay House,-33.87017014023539,151.22657743142673,Monument / Landmark
2157,Elizabeth Bay,-33.871690799999996,151.2282875,The Lookout,-33.87008,151.22863,Café
2158,Elizabeth Bay,-33.871690799999996,151.2282875,Room 10,-33.872394386389765,151.2243945319444,Café
2159,Elizabeth Bay,-33.871690799999996,151.2282875,Lot19 Cafe,-33.87368724494587,151.2272942491008,Café
2160,Elizabeth Bay,-33.871690799999996,151.2282875,The Farm Wholefoods,-33.87041772301842,151.2253013358374,Convenience Store
2161,Elizabeth Bay,-33.871690799999996,151.2282875,Rushcutters Bay Park,-33.87463382174573,151.23068164583105,Park
2162,Elizabeth Bay,-33.871690799999996,151.2282875,Kings Cross Organic Market,-33.8725884318744,151.22508605108197,Farmers Market
2163,Elizabeth Bay,-33.871690799999996,151.2282875,Primary Coffee Roasters,-33.87379,151.22509,Coffee Shop
2164,Elizabeth Bay,-33.871690799999996,151.2282875,Gypsy Espresso,-33.870832552887265,151.22500028104153,Coffee Shop
2165,Elizabeth Bay,-33.871690799999996,151.2282875,Bistro Rex,-33.8718081970927,151.2251332530742,French Restaurant
2166,Elizabeth Bay,-33.871690799999996,151.2282875,Monopole,-33.86940823009878,151.2254593028255,Australian Restaurant
2167,Elizabeth Bay,-33.871690799999996,151.2282875,Maggie's,-33.872658010335506,151.22549063158533,Café
2168,Elizabeth Bay,-33.871690799999996,151.2282875,Pizza Boccone,-33.87295,151.22406,Italian Restaurant
2169,Elizabeth Bay,-33.871690799999996,151.2282875,yellow,-33.86875616032738,151.22559091172303,Vegetarian / Vegan Restaurant
2170,Elizabeth Bay,-33.871690799999996,151.2282875,Billy Kwong,-33.870109,151.225549,Chinese Restaurant
2171,Elizabeth Bay,-33.871690799999996,151.2282875,Fratelli Paradiso,-33.86899228918414,151.22532050514144,Italian Restaurant
2172,Elizabeth Bay,-33.871690799999996,151.2282875,Dear Sainte Éloise,-33.87238,151.22432,Wine Bar
2173,Elizabeth Bay,-33.871690799999996,151.2282875,Cho Cho San,-33.869493354217816,151.22544145881022,Japanese Restaurant
2174,Elizabeth Bay,-33.871690799999996,151.2282875,Et Al,-33.87295234265801,151.22427024499234,Australian Restaurant
2175,Elizabeth Bay,-33.871690799999996,151.2282875,Harris Farm Markets,-33.872988825456524,151.22383907733328,Fruit & Vegetable Store
2176,Elizabeth Bay,-33.871690799999996,151.2282875,Joseph Hyde,-33.87284866040693,151.22429523625834,Café
2177,Elizabeth Bay,-33.871690799999996,151.2282875,Kujin,-33.87212826687619,151.22754626694424,Japanese Restaurant
2178,Elizabeth Bay,-33.871690799999996,151.2282875,P.E Dept.,-33.872043031192796,151.22343772240242,Gym / Fitness Center
2179,Elizabeth Bay,-33.871690799999996,151.2282875,Gazebo Wine Garden,-33.87277146177811,151.2256798374534,Wine Bar
2180,Elizabeth Bay,-33.871690799999996,151.2282875,Wok and Noodle Bar,-33.87252858228752,151.22435513390639,Ramen Restaurant
2181,Elizabeth Bay,-33.871690799999996,151.2282875,The Roosevelt,-33.872097047265456,151.2246453951143,Speakeasy
2182,Elizabeth Bay,-33.871690799999996,151.2282875,El Alamein Fountain,-33.871938802758905,151.2250821135831,Fountain
2183,Elizabeth Bay,-33.871690799999996,151.2282875,Mad Pizza E Bar Potts Point Pronto,-33.873342086782806,151.22430126949413,Pizza Place
2184,Elizabeth Bay,-33.871690799999996,151.2282875,Fei Jai,-33.868974085010215,151.22526759242237,Chinese Restaurant
2185,Elizabeth Bay,-33.871690799999996,151.2282875,Macleay Street Bistro,-33.86952,151.22524,Australian Restaurant
2186,Elizabeth Bay,-33.871690799999996,151.2282875,D&B Dumpling & Beer,-33.87397530050327,151.2252339551715,Dumpling Restaurant
2187,Elizabeth Bay,-33.871690799999996,151.2282875,Rushcutter's Bay Tennis Centre,-33.87377732723975,151.2291048407886,Tennis Court
2188,Elizabeth Bay,-33.871690799999996,151.2282875,Douce France,-33.87323839276367,151.22451510698107,Café
2189,Elizabeth Bay,-33.871690799999996,151.2282875,Zinc,-33.86983490178192,151.2253436872677,Café
2190,Elizabeth Bay,-33.871690799999996,151.2282875,Blue Parrot,-33.8710886563257,151.22506748419016,Hostel
2191,Elizabeth Bay,-33.871690799999996,151.2282875,Pin Tohng Thai,-33.872573,151.225122,Thai Restaurant
2192,Elizabeth Bay,-33.871690799999996,151.2282875,Chester White Cured Diner,-33.87192779723162,151.22330645423497,Diner
2193,Elizabeth Bay,-33.871690799999996,151.2282875,Caffe Roma,-33.874343480972826,151.2241368063262,Italian Restaurant
2194,Elizabeth Bay,-33.871690799999996,151.2282875,Elizabeth Bay Cafe,-33.871912227410014,151.22770159882728,Café
2195,Elizabeth Bay,-33.871690799999996,151.2282875,Potts Point Hotel,-33.87336,151.22373,Pub
2196,Elizabeth Bay,-33.871690799999996,151.2282875,Busshari Japanese Restaurant,-33.872647453592,151.22501996851034,Sushi Restaurant
2197,Elizabeth Bay,-33.871690799999996,151.2282875,The Village,-33.873953627914744,151.22472516741067,Italian Restaurant
2198,Elizabeth Bay,-33.871690799999996,151.2282875,Pott'Spot,-33.87167569971145,151.22689051906616,Café
2199,Elizabeth Bay,-33.871690799999996,151.2282875,The Deli,-33.86913,151.22536,Deli / Bodega
2200,Elizabeth Bay,-33.871690799999996,151.2282875,Marcelle on Macleay,-33.87287627783503,151.2249364223965,Café
2201,Elizabeth Bay,-33.871690799999996,151.2282875,Librarie,-33.87045894606712,151.2231017204025,Café
2202,Elizabeth Bay,-33.871690799999996,151.2282875,The White Wall,-33.87498,151.22482,Café
2203,Elizabeth Bay,-33.871690799999996,151.2282875,The Bourbon,-33.8730661222154,151.2247529972026,Bar
2204,Elizabeth Bay,-33.871690799999996,151.2282875,Sweethearts Rooftop BBQ,-33.873413712553976,151.22377641707232,Bar
2205,Elizabeth Bay,-33.871690799999996,151.2282875,Quest Potts Point Serviced Apartments Sydney,-33.87328834812875,151.2232271925937,Hotel
2206,Elizabeth Bay,-33.871690799999996,151.2282875,Pad Thai,-33.87349961096681,151.22431551274948,Thai Restaurant
2207,Elizabeth Bay,-33.871690799999996,151.2282875,Challis Lodge,-33.86904019376846,151.2247166867995,Hotel
2208,Elizabeth Bay,-33.871690799999996,151.2282875,Orwells,-33.87238,151.22432,Café
2209,Elizabeth Bay,-33.871690799999996,151.2282875,Fitzroy Gardens,-33.87193197061491,151.22509168699543,Plaza
2210,Elizabeth Bay,-33.871690799999996,151.2282875,Woolworths,-33.87014897691229,151.22535453042488,Supermarket
2211,Elizabeth Bay,-33.871690799999996,151.2282875,The Burger Joint,-33.87313821499878,151.22428368098812,Burger Joint
2212,Elizabeth Bay,-33.871690799999996,151.2282875,Potts Point Bookshop,-33.86909088280557,151.22548801306374,Bookstore
2213,Elizabeth Bay,-33.871690799999996,151.2282875,Bay Bua,-33.8722,151.22352,Vietnamese Restaurant
2214,Elizabeth Bay,-33.871690799999996,151.2282875,Reg Bartley Oval,-33.873909599967135,151.2289625306343,Park
2215,Elvina Bay,-33.637753100000005,151.2802489,Elvina Bay,-33.63924466068578,151.2792002258829,Beach
2216,Emerton,-33.747702399999994,150.8043608,Mellor Massage,-33.746777,150.80598,Massage Studio
2217,Emu Heights,-33.7372235,150.6511051,Clissold Reserve,-33.73787050021658,150.64911829119623,Playground
2218,Emu Plains,-33.7483333,150.6677778,The Ming,-33.750644,150.665474,Chinese Restaurant
2219,Emu Plains,-33.7483333,150.6677778,Jorja James Spa,-33.750824,150.670333,Spa
2220,Emu Plains,-33.7483333,150.6677778,Teppenyaki Japanese BBQ,-33.74642,150.67246,Asian Restaurant
2221,Enfield,-33.890062799999995,151.0959145,Enfield Olympic Swimming Pool,-33.890112545994185,151.09599277007285,Pool
2222,Enfield,-33.890062799999995,151.0959145,Buddha Raksa Thai Restaurant,-33.887327,151.09886304,Thai Restaurant
2223,Enfield,-33.890062799999995,151.0959145,Henley Park,-33.89245439546474,151.09483819237957,Park
2224,Enfield,-33.890062799999995,151.0959145,Good Luck Restaurant,-33.88734,151.09803,Chinese Restaurant
